1201,0,28,28
1337F-,0,15,15
1414,10,0,10
1455,0,5,5
1457,5,0,5
1459,10,0,10
1539,4,0,4
1605,3,0,3
1722,0,2,2
1905,0,2,2
2317,0,2,2
2325,3,0,3
2337,0,51,51
2344,10,38,28
2349,33,30,3
2352,23,2,21
2353,21,0,21
2377,5,0,5
2390,3,5,2
2404,0,5,5
2409,6,0,6
2426,0,6,6
2485,0,2,2
2488,7,1,6
2498,4,0,4
2499,10,0,10
2515,0,4,4
2520,10,0,10
2542,4,0,4
2545,10,0,10
2603,0,2,2
2851,0,4,4
2881,0,3,3
2883,10,0,10
3005,20,45,25
3023,6,0,6
3037,0,2,2
3060,5,1,4
3094,0,4,4
3227,9,2,7
3234,5,7,2
3339,5,0,5
3432,0,5,5
3474,8,3,5
3481,110,2,108
3573,0,5,5
3576,15,8,7
4130,10,0,10
4144F-,0,3,3
4934,5,8,3
4979,6,0,6
5291,0,4,4
5351,5,0,5
5478,0,4,4
5880,0,3,3
6245,0,10,10
6266,5,0,5
6269,0,11,11
6282,4,0,4
8215,0,5,5
